Cód.,Município,PIB (Mil Reais),Impostos (Mil Reais),VA da agropecuária (Mil Reais),VA da indústria (Mil Reais),VA dos serviços (Mil Reais),VA da administração pública (Mil Reais)
2406700,Lajes (RN),139380.0,11101.0,3272.0,6307.0,52996.0,65704.0
2406809,Lajes Pintadas (RN),49433.0,1376.0,2481.0,2267.0,11265.0,32043.0
2406908,Lucrécia (RN),53140.0,2765.0,2215.0,10497.0,13427.0,24235.0
2407005,Luís Gomes (RN),84727.0,3032.0,1909.0,2185.0,20757.0,56843.0
2407104,Macaíba (RN),1679328.0,240745.0,33165.0,403550.0,587543.0,414326.0
2407203,Macau (RN),728480.0,36247.0,43865.0,227762.0,237960.0,182647.0
2407252,Major Sales (RN),43355.0,1789.0,1985.0,706.0,11909.0,26967.0
2407302,Marcelino Vieira (RN),77810.0,2787.0,7252.0,2200.0,19677.0,45894.0
2407401,Martins (RN),98260.0,7756.0,1657.0,3897.0,37426.0,47524.0
2407500,Maxaranguape (RN),133465.0,5818.0,17194.0,6351.0,30634.0,73469.0
2407609,Messias Targino (RN),55756.0,4267.0,3016.0,2097.0,19266.0,27110.0
2407708,Montanhas (RN),122406.0,10264.0,4538.0,4053.0,38547.0,65004.0
2407807,Monte Alegre (RN),247405.0,14397.0,13090.0,21275.0,70075.0,128568.0
2407906,Monte das Gameleiras (RN),28497.0,706.0,2236.0,809.0,6367.0,18378.0
2408003,Mossoró (RN),7166406.0,942320.0,225829.0,1077024.0,3371124.0,1550109.0
2408102,Natal (RN),22729773.0,3097638.0,19152.0,2661265.0,12231810.0,4719908.0
2408201,Nísia Floresta (RN),440622.0,20369.0,123835.0,22921.0,108114.0,165383.0
2408300,Nova Cruz (RN),527801.0,60847.0,19875.0,30659.0,210612.0,205808.0
2408409,Olho d'Água do Borges (RN),50334.0,1509.0,3819.0,7534.0,10899.0,26573.0
2408508,Ouro Branco (RN),54515.0,2771.0,5901.0,3323.0,14276.0,28243.0
2408607,Paraná (RN),39911.0,1124.0,2676.0,628.0,8919.0,26565.0
2408706,Paraú (RN),50955.0,2648.0,7843.0,2319.0,12690.0,25456.0
2408805,Parazinho (RN),400915.0,9741.0,5313.0,330368.0,19108.0,36386.0
2408904,Parelhas (RN),341758.0,27403.0,9594.0,58683.0,127484.0,118594.0
2408953,Rio do Fogo (RN),173116.0,5616.0,32784.0,32172.0,33006.0,69539.0
2409100,Passa e Fica (RN),135219.0,8938.0,4817.0,6101.0,40757.0,74606.0
2409209,Passagem (RN),37184.0,909.0,2846.0,1367.0,8141.0,23921.0
2409308,Patu (RN),160195.0,13578.0,5496.0,6833.0,67512.0,66776.0
2409332,Santa Maria (RN),67614.0,5412.0,3512.0,2007.0,25763.0,30920.0
2409407,Pau dos Ferros (RN),626150.0,77604.0,8433.0,27564.0,347686.0,164863.0
2409506,Pedra Grande (RN),399634.0,40832.0,6962.0,266764.0,52519.0,32555.0
2409605,Pedra Preta (RN),31067.0,887.0,3473.0,653.0,5977.0,20077.0
2409704,Pedro Avelino (RN),69755.0,2915.0,3699.0,2170.0,16966.0,44006.0
2409803,Pedro Velho (RN),163473.0,6821.0,16402.0,5982.0,40979.0,93288.0
2409902,Pendências (RN),475778.0,27164.0,143477.0,130796.0,80195.0,94146.0
2410009,Pilões (RN),41515.0,2259.0,1601.0,1074.0,12272.0,24308.0
2410108,Poço Branco (RN),131616.0,3344.0,12594.0,6336.0,23627.0,85715.0
2410207,Portalegre (RN),70571.0,2960.0,2182.0,5709.0,18025.0,41695.0
2410256,Porto do Mangue (RN),120920.0,4493.0,8299.0,38297.0,27216.0,42615.0
2410306,Serra Caiada (RN),100540.0,5471.0,6475.0,6725.0,23019.0,58850.0
2410405,Pureza (RN),138742.0,5168.0,48573.0,3663.0,22764.0,58574.0
2410504,Rafael Fernandes (RN),53066.0,2496.0,4942.0,1790.0,15316.0,28522.0
2410603,Rafael Godeiro (RN),39050.0,1240.0,3172.0,3070.0,8844.0,22724.0
2410702,Riacho da Cruz (RN),35807.0,1106.0,1899.0,1548.0,7605.0,23649.0
2410801,Riacho de Santana (RN),41119.0,984.0,2277.0,928.0,9144.0,27786.0
2410900,Riachuelo (RN),89613.0,8712.0,2743.0,3547.0,27891.0,46720.0
2411007,Rodolfo Fernandes (RN),52538.0,2194.0,4972.0,1831.0,14184.0,29358.0
2411056,Tibau (RN),109299.0,7132.0,26979.0,6340.0,37423.0,31426.0
2411106,Ruy Barbosa (RN),39772.0,1352.0,2439.0,1096.0,8143.0,26743.0
2411205,Santa Cruz (RN),583655.0,53163.0,19761.0,31503.0,264727.0,214501.0
2411403,Santana do Matos (RN),145553.0,9282.0,16736.0,4931.0,42828.0,71776.0
2411429,Santana do Seridó (RN),34965.0,1746.0,2389.0,3883.0,8096.0,18851.0
2411502,Santo Antônio (RN),291795.0,22598.0,17916.0,10485.0,104676.0,136120.0
2411601,São Bento do Norte (RN),417279.0,39469.0,13403.0,318404.0,21479.0,24524.0
2411700,São Bento do Trairí (RN),44511.0,985.0,3781.0,1415.0,8156.0,30174.0
2411809,São Fernando (RN),55347.0,2183.0,9746.0,6936.0,11253.0,25229.0
2411908,São Francisco do Oeste (RN),50661.0,2455.0,2157.0,3185.0,14550.0,28313.0
2412005,São Gonçalo do Amarante (RN),1729781.0,191812.0,46435.0,161682.0,780437.0,549416.0
2412104,São João do Sabugi (RN),77812.0,3740.0,16081.0,2777.0,19310.0,35903.0
2412203,São José de Mipibu (RN),922985.0,140033.0,56363.0,131858.0,352419.0,242313.0
2412302,São José do Campestre (RN),116273.0,4468.0,6875.0,4394.0,28882.0,71655.0
2412401,São José do Seridó (RN),78863.0,6308.0,10472.0,11266.0,22133.0,28683.0
2412500,São Miguel (RN),276330.0,25065.0,7710.0,6968.0,111292.0,125295.0
2412559,São Miguel do Gostoso (RN),401241.0,24853.0,14649.0,233997.0,62513.0,65230.0
2412609,São Paulo do Potengi (RN),220311.0,14554.0,8073.0,17167.0,81664.0,98853.0
2412708,São Pedro (RN),52638.0,1472.0,4128.0,2005.0,11453.0,33581.0
2412807,São Rafael (RN),85016.0,2829.0,12133.0,3055.0,20472.0,46528.0
2412906,São Tomé (RN),105872.0,4952.0,4627.0,3954.0,26228.0,66110.0
2413003,São Vicente (RN),71287.0,3457.0,6015.0,4981.0,17345.0,39489.0
2413102,Senador Elói de Souza (RN),54050.0,2034.0,3240.0,2374.0,11791.0,34611.0
2413201,Senador Georgino Avelino (RN),116850.0,3481.0,70285.0,1563.0,10230.0,31292.0
2413300,Serra de São Bento (RN),51192.0,2218.0,2346.0,1890.0,14146.0,30592.0
2413359,Serra do Mel (RN),613761.0,58505.0,60847.0,336885.0,81810.0,75714.0
2413409,Serra Negra do Norte (RN),98771.0,5272.0,14918.0,3930.0,30682.0,43968.0
2413508,Serrinha (RN),66695.0,1922.0,7353.0,1901.0,14438.0,41081.0
2413557,Serrinha dos Pintos (RN),46618.0,1987.0,1847.0,2444.0,11711.0,28628.0
2413607,Severiano Melo (RN),59067.0,4435.0,5921.0,4630.0,21760.0,22321.0
2413706,Sítio Novo (RN),48409.0,1601.0,2820.0,1294.0,10285.0,32409.0
2413805,Taboleiro Grande (RN),30047.0,916.0,1493.0,1382.0,7136.0,19120.0
2413904,Taipu (RN),136236.0,6215.0,27215.0,10386.0,24207.0,68213.0
2414001,Tangará (RN),194160.0,17419.0,5666.0,20439.0,64850.0,85786.0
2414100,Tenente Ananias (RN),107348.0,5539.0,4513.0,4112.0,32733.0,60451.0
2414159,Tenente Laurentino Cruz (RN),102868.0,5225.0,12141.0,21275.0,23099.0,41127.0
2414209,Tibau do Sul (RN),391996.0,22820.0,59008.0,43454.0,174076.0,92638.0
2414308,Timbaúba dos Batistas (RN),34557.0,1121.0,5861.0,1144.0,7503.0,18929.0
2414407,Touros (RN),609979.0,36335.0,105040.0,121932.0,149437.0,197235.0
2414456,Triunfo Potiguar (RN),38411.0,1256.0,3286.0,1318.0,8879.0,23671.0
2414506,Umarizal (RN),141215.0,10707.0,5908.0,4905.0,59593.0,60102.0
2414605,Upanema (RN),179311.0,9468.0,12538.0,24243.0,47698.0,85364.0
2414704,Várzea (RN),55570.0,1822.0,3259.0,1852.0,14754.0,33883.0
2414753,Venha-Ver (RN),40801.0,1032.0,2070.0,898.0,8065.0,28736.0
2414803,Vera Cruz (RN),122330.0,6180.0,8237.0,6299.0,32558.0,69055.0
2414902,Viçosa (RN),21254.0,739.0,768.0,738.0,5355.0,13654.0
2415008,Vila Flor (RN),44376.0,1485.0,8526.0,1704.0,9175.0,23486.0
2500106,Água Branca (PB),86455.0,3414.0,6340.0,3690.0,19014.0,53998.0
2500205,Aguiar (PB),55770.0,3179.0,5271.0,5077.0,11540.0,30704.0
2500304,Alagoa Grande (PB),281094.0,14851.0,33389.0,13381.0,78229.0,141245.0
2500403,Alagoa Nova (PB),331587.0,13278.0,113193.0,44231.0,60012.0,100873.0
2500502,Alagoinha (PB),122705.0,4149.0,12329.0,4257.0,27514.0,74456.0
2500536,Alcantil (PB),47921.0,1349.0,5498.0,1952.0,8824.0,30297.0
2500577,Algodão de Jandaíra (PB),26070.0,567.0,1864.0,864.0,4903.0,17871.0
2500601,Alhandra (PB),2198123.0,485452.0,27364.0,168369.0,1396779.0,120158.0
2500700,São João do Rio do Peixe (PB),210261.0,17458.0,16494.0,10901.0,68999.0,96409.0
2500734,Amparo (PB),27724.0,1023.0,2064.0,1512.0,6154.0,16971.0
2500775,Aparecida (PB),89615.0,6860.0,8115.0,5752.0,26224.0,42665.0
2500809,Araçagi (PB),170060.0,6533.0,32018.0,8461.0,36384.0,86665.0
2500908,Arara (PB),107803.0,5929.0,5054.0,3942.0,28924.0,63953.0
2501005,Araruna (PB),185541.0,9495.0,12141.0,8662.0,49489.0,105754.0
2501104,Areia (PB),243659.0,16389.0,29835.0,17149.0,69744.0,110541.0
2501153,Areia de Baraúnas (PB),22128.0,1047.0,982.0,893.0,3735.0,15472.0
2501203,Areial (PB),60449.0,2790.0,3427.0,1787.0,14439.0,38007.0
2501302,Aroeiras (PB),150760.0,7036.0,9735.0,5350.0,35910.0,92728.0
2501351,Assunção (PB),42965.0,2252.0,2594.0,4642.0,9766.0,23711.0
2501401,Baía da Traição (PB),94343.0,3206.0,15091.0,3212.0,22577.0,50257.0
2501500,Bananeiras (PB),249433.0,8925.0,52740.0,13775.0,68603.0,105390.0
2501534,Baraúna (PB),46800.0,2056.0,2396.0,1414.0,11895.0,29039.0
2501575,Barra de Santana (PB),81099.0,2178.0,16680.0,2244.0,14044.0,45953.0
2501609,Barra de Santa Rosa (PB),138299.0,6447.0,14695.0,8825.0,31506.0,76826.0
2501708,Barra de São Miguel (PB),72175.0,1569.0,25493.0,2117.0,10214.0,32781.0
2501807,Bayeux (PB),1290553.0,153981.0,6064.0,110495.0,555568.0,464446.0
2501906,Belém (PB),204228.0,19995.0,8149.0,25049.0,60016.0,91020.0
2502003,Belém do Brejo do Cruz (PB),70122.0,4391.0,7108.0,2892.0,17004.0,38727.0
2502052,Bernardino Batista (PB),37543.0,1268.0,2013.0,2256.0,7895.0,24109.0
2502102,Boa Ventura (PB),45531.0,1499.0,3474.0,2009.0,10380.0,28168.0
2502151,Boa Vista (PB),173251.0,20209.0,13799.0,65137.0,33957.0,40149.0
2502201,Bom Jesus (PB),30146.0,1443.0,2175.0,1690.0,7668.0,17171.0
2502300,Bom Sucesso (PB),47813.0,2121.0,5695.0,2399.0,9656.0,27942.0
2502409,Bonito de Santa Fé (PB),94802.0,3052.0,5550.0,4592.0,20884.0,60723.0
2502508,Boqueirão (PB),231817.0,20525.0,40147.0,21198.0,56120.0,93827.0
2502607,Igaracy (PB),57546.0,2107.0,6335.0,2908.0,13015.0,33181.0
2502706,Borborema (PB),62495.0,1300.0,18127.0,3007.0,10022.0,30039.0
2502805,Brejo do Cruz (PB),133475.0,7020.0,6016.0,8416.0,41523.0,70499.0
2502904,Brejo dos Santos (PB),57569.0,2103.0,2857.0,2702.0,15037.0,34870.0
2503001,Caaporã (PB),475299.0,73156.0,21766.0,146613.0,108055.0,125710.0
2503100,Cabaceiras (PB),67947.0,2349.0,22175.0,3050.0,10405.0,29967.0
2503209,Cabedelo (PB),2741734.0,481950.0,5504.0,513562.0,1321028.0,419689.0
2503308,Cachoeira dos Índios (PB),114203.0,11188.0,6109.0,4480.0,41903.0,50523.0
2503407,Cacimba de Areia (PB),36562.0,1105.0,4577.0,2447.0,7118.0,21315.0
2503506,Cacimba de Dentro (PB),141196.0,5766.0,7047.0,6040.0,33661.0,88681.0
2503555,Cacimbas (PB),61621.0,1800.0,4173.0,2860.0,12247.0,40542.0
2503605,Caiçara (PB),63797.0,2323.0,5167.0,3153.0,15606.0,37548.0
2503704,Cajazeiras (PB),1134471.0,149580.0,16845.0,98240.0,567635.0,302171.0
2503753,Cajazeirinhas (PB),37231.0,899.0,5742.0,1577.0,6187.0,22825.0
2503803,Caldas Brandão (PB),69133.0,3741.0,8078.0,4982.0,17900.0,34432.0
2503902,Camalaú (PB),65307.0,4075.0,5816.0,3016.0,18896.0,33504.0
2504009,Campina Grande (PB),10081780.0,1343027.0,34174.0,2054831.0,4674214.0,1975533.0
2504033,Capim (PB),70783.0,3651.0,7369.0,2654.0,18256.0,38853.0
2504074,Caraúbas (PB),40386.0,1154.0,4224.0,1577.0,8625.0,24805.0
2504108,Carrapateira (PB),29048.0,572.0,1581.0,1168.0,5797.0,19929.0
2504157,Casserengue (PB),67299.0,2439.0,5758.0,2686.0,13573.0,42843.0
2504207,Catingueira (PB),48526.0,1778.0,4405.0,2827.0,10184.0,29332.0
2504306,Catolé do Rocha (PB),455671.0,44826.0,10864.0,41599.0,207804.0,150578.0
2504355,Caturité (PB),57197.0,2266.0,10241.0,4726.0,11047.0,28917.0
2504405,Conceição (PB),191968.0,9301.0,13091.0,11254.0,58364.0,99957.0
2504504,Condado (PB),82232.0,2681.0,6612.0,21955.0,15141.0,35843.0
2504603,Conde (PB),892756.0,182722.0,21908.0,192460.0,350406.0,145261.0
2504702,Congo (PB),54582.0,2606.0,6994.0,3015.0,14175.0,27791.0
2504801,Coremas (PB),196580.0,11127.0,23529.0,54676.0,40148.0,67100.0
2504850,Coxixola (PB),22544.0,742.0,1907.0,1218.0,4849.0,13827.0
2504900,Cruz do Espírito Santo (PB),165479.0,7098.0,20738.0,13722.0,38126.0,85794.0
2505006,Cubati (PB),67636.0,2274.0,8092.0,3231.0,14111.0,39928.0
2505105,Cuité (PB),215354.0,13652.0,25856.0,7581.0,70023.0,98242.0
2505204,Cuitegi (PB),62136.0,2447.0,4886.0,3419.0,14966.0,36418.0
2505238,Cuité de Mamanguape (PB),67677.0,1898.0,9756.0,2674.0,14246.0,39102.0
2505279,Curral de Cima (PB),51346.0,1232.0,8813.0,1813.0,8703.0,30786.0
2505303,Curral Velho (PB),24904.0,736.0,3578.0,754.0,4682.0,15154.0
2505352,Damião (PB),46241.0,1311.0,2453.0,1348.0,9234.0,31895.0
2505402,Desterro (PB),67302.0,2977.0,4239.0,3119.0,16859.0,40108.0
2505501,Vista Serrana (PB),36737.0,1441.0,1266.0,1677.0,9415.0,22938.0
2505600,Diamante (PB),55258.0,2234.0,4431.0,2378.0,13403.0,32811.0
2505709,Dona Inês (PB),84879.0,2908.0,5924.0,3360.0,18231.0,54455.0
2505808,Duas Estradas (PB),42024.0,1638.0,6048.0,2070.0,9609.0,22658.0
2505907,Emas (PB),37447.0,809.0,6965.0,1426.0,6679.0,21568.0
2506004,Esperança (PB),466956.0,51509.0,27633.0,25107.0,190260.0,172446.0
2506103,Fagundes (PB),101802.0,4279.0,9343.0,4308.0,24123.0,59749.0
2506202,Frei Martinho (PB),28843.0,1067.0,2326.0,1205.0,6648.0,17598.0
2506251,Gado Bravo (PB),69445.0,1621.0,9681.0,1767.0,12057.0,44318.0
2506301,Guarabira (PB),1055821.0,124546.0,28049.0,168210.0,463532.0,271485.0
2506400,Gurinhém (PB),138145.0,5404.0,17253.0,8145.0,33398.0,73946.0
2506509,Gurjão (PB),35129.0,1122.0,3178.0,2198.0,7243.0,21388.0
2506608,Ibiara (PB),52388.0,2021.0,5282.0,2555.0,11530.0,30999.0
2506707,Imaculada (PB),90785.0,3840.0,5917.0,2895.0,19813.0,58319.0
2506806,Ingá (PB),196553.0,12633.0,7091.0,16003.0,59664.0,101163.0
2506905,Itabaiana (PB),317520.0,22924.0,29094.0,17970.0,128208.0,119325.0
2507002,Itaporanga (PB),308498.0,26078.0,13262.0,26818.0,121710.0,120630.0
2507101,Itapororoca (PB),189432.0,9090.0,25921.0,7198.0,52309.0,94913.0
2507200,Itatuba (PB),141799.0,10333.0,21579.0,26157.0,27865.0,55865.0
2507309,Jacaraú (PB),147403.0,6143.0,14689.0,7842.0,36471.0,82258.0
2507408,Jericó (PB),70965.0,2943.0,7972.0,3494.0,16746.0,39810.0
2507507,João Pessoa (PB),20766551.0,2704377.0,39790.0,3360162.0,10608595.0,4053626.0
2507606,Juarez Távora (PB),71126.0,2693.0,4868.0,2932.0,17332.0,43301.0
2507705,Juazeirinho (PB),189757.0,14633.0,10329.0,13435.0,59198.0,92162.0
2507804,Junco do Seridó (PB),79237.0,5130.0,4502.0,8775.0,24220.0,36610.0
2507903,Juripiranga (PB),111149.0,5815.0,12404.0,5127.0,29130.0,58672.0
2508000,Juru (PB),80528.0,2691.0,9015.0,3384.0,16773.0,48665.0
2508109,Lagoa (PB),47457.0,1478.0,2271.0,1897.0,15290.0,26520.0
2508208,Lagoa de Dentro (PB),78762.0,3467.0,8253.0,3281.0,19978.0,43783.0
2508307,Lagoa Seca (PB),291871.0,14471.0,45004.0,20682.0,75488.0,136226.0
2508406,Lastro (PB),27679.0,1059.0,2171.0,1033.0,6397.0,17019.0
2508505,Livramento (PB),62033.0,2264.0,5210.0,2424.0,13509.0,38627.0
2508554,Logradouro (PB),43911.0,1645.0,4919.0,1825.0,10480.0,25041.0
2508604,Lucena (PB),200825.0,14573.0,16126.0,35239.0,58284.0,76604.0
2508703,Mãe d'Água (PB),36501.0,891.0,1810.0,1194.0,7643.0,24963.0
2508802,Malta (PB),72954.0,2775.0,3432.0,21244.0,14056.0,31447.0
2508901,Mamanguape (PB),691495.0,67965.0,41805.0,88056.0,272430.0,221239.0
2509008,Manaíra (PB),86737.0,2626.0,7336.0,4752.0,16843.0,55181.0
2509057,Marcação (PB),87584.0,1852.0,21858.0,2583.0,15251.0,46040.0
2509107,Mari (PB),220662.0,12806.0,23948.0,10363.0,64562.0,108983.0
2509156,Marizópolis (PB),72650.0,4859.0,4002.0,3374.0,23830.0,36584.0
2509206,Massaranduba (PB),123133.0,6310.0,11605.0,11545.0,22287.0,71385.0
2509305,Mataraca (PB),225655.0,9846.0,12864.0,112428.0,36732.0,53785.0
2509339,Matinhas (PB),51295.0,828.0,15032.0,1765.0,7104.0,26566.0
2509370,Mato Grosso (PB),28750.0,990.0,1673.0,1381.0,6638.0,18068.0
2509396,Maturéia (PB),55489.0,1983.0,3208.0,2325.0,12043.0,35930.0
2509404,Mogeiro (PB),164207.0,10351.0,18973.0,32569.0,34127.0,68187.0
2509503,Montadas (PB),52407.0,1298.0,7791.0,1709.0,9396.0,32214.0
2509602,Monte Horebe (PB),43339.0,1210.0,2182.0,1731.0,9064.0,29153.0
2509701,Monteiro (PB),577456.0,30311.0,20476.0,34340.0,313622.0,178707.0
2509800,Mulungu (PB),88617.0,3702.0,17584.0,4910.0,15806.0,46615.0
2509909,Natuba (PB),92093.0,2317.0,15019.0,3254.0,14096.0,57407.0
2510006,Nazarezinho (PB),60511.0,2091.0,6323.0,2640.0,13351.0,36107.0
2510105,Nova Floresta (PB),90757.0,4469.0,3485.0,3483.0,25853.0,53466.0
2510204,Nova Olinda (PB),52488.0,2295.0,3673.0,2394.0,12341.0,31784.0
2510303,Nova Palmeira (PB),42370.0,1585.0,3147.0,2648.0,8702.0,26288.0
2510402,Olho d'Água (PB),58346.0,2037.0,6817.0,2336.0,12110.0,35046.0
2510501,Olivedos (PB),39871.0,955.0,6691.0,1774.0,7227.0,23223.0
2510600,Ouro Velho (PB),34582.0,1370.0,4519.0,1339.0,8202.0,19152.0
2510659,Parari (PB),20839.0,903.0,1888.0,769.0,4692.0,12587.0
2510709,Passagem (PB),26652.0,850.0,1397.0,1818.0,5584.0,17002.0
2510808,Patos (PB),1919075.0,203255.0,13254.0,238295.0,950146.0,514124.0
2510907,Paulista (PB),143493.0,10693.0,18601.0,21788.0,32590.0,59821.0
2511004,Pedra Branca (PB),35380.0,1083.0,3317.0,1601.0,6996.0,22384.0
2511103,Pedra Lavrada (PB),73939.0,2845.0,7116.0,8943.0,12455.0,42580.0
2511202,Pedras de Fogo (PB),537518.0,45103.0,139199.0,96065.0,98903.0,158248.0
2511301,Piancó (PB),190282.0,11096.0,16401.0,9840.0,64882.0,88063.0
2511400,Picuí (PB),204405.0,12434.0,12082.0,9320.0,70972.0,99597.0
2511509,Pilar (PB),112741.0,4880.0,12794.0,5642.0,28510.0,60915.0
2511608,Pilões (PB),84297.0,3100.0,25762.0,3754.0,17291.0,34390.0
2511707,Pilõezinhos (PB),53518.0,923.0,11192.0,2059.0,9000.0,30345.0
2511806,Pirpirituba (PB),90573.0,3308.0,6585.0,4365.0,24700.0,51615.0
2511905,Pitimbu (PB),375572.0,37994.0,40228.0,110750.0,82042.0,104558.0
2512002,Pocinhos (PB),271452.0,9719.0,88757.0,15896.0,57594.0,99486.0
2512036,Poço Dantas (PB),36260.0,1133.0,2127.0,1399.0,7044.0,24557.0
2512077,Poço de José de Moura (PB),44249.0,1421.0,3476.0,1742.0,9528.0,28082.0
2512101,Pombal (PB),426370.0,30590.0,22084.0,28079.0,179799.0,165818.0
2512200,Prata (PB),58629.0,1777.0,15769.0,4566.0,11436.0,25081.0
2512309,Princesa Isabel (PB),255319.0,15537.0,43653.0,12622.0,75000.0,108508.0
2512408,Puxinanã (PB),121534.0,4776.0,14237.0,10690.0,21652.0,70179.0
2512507,Queimadas (PB),529095.0,46398.0,24984.0,93986.0,153114.0,210615.0
2512606,Quixaba (PB),23479.0,754.0,1162.0,1392.0,4732.0,15439.0
2512705,Remígio (PB),174606.0,9028.0,12576.0,8439.0,47604.0,96959.0
2512721,Pedro Régis (PB),52396.0,1180.0,5709.0,1877.0,9594.0,34036.0
2512747,Riachão (PB),33719.0,829.0,2289.0,1042.0,6463.0,23096.0
2512754,Riachão do Bacamarte (PB),47069.0,2053.0,1519.0,1823.0,12829.0,28845.0
2512762,Riachão do Poço (PB),52131.0,2228.0,9138.0,2105.0,10944.0,27716.0
2512788,Riacho de Santo Antônio (PB),26820.0,534.0,4807.0,792.0,4736.0,15951.0
2512804,Riacho dos Cavalos (PB),84970.0,3811.0,6966.0,9311.0,20468.0,44415.0
2512903,Rio Tinto (PB),287787.0,17630.0,31022.0,36478.0,74232.0,128425.0
2513000,Salgadinho (PB),30829.0,745.0,1296.0,1032.0,5158.0,22598.0
2513109,Salgado de São Félix (PB),129066.0,3374.0,15782.0,24394.0,21521.0,63995.0
2513158,Santa Cecília (PB),58652.0,1703.0,6726.0,2315.0,11954.0,35955.0
2513208,Santa Cruz (PB),58348.0,3122.0,3968.0,2725.0,15125.0,33408.0
2513307,Santa Helena (PB),58821.0,2030.0,9948.0,2422.0,12176.0,32245.0
2513356,Santa Inês (PB),33946.0,638.0,4185.0,1020.0,5405.0,22698.0
2513406,Santa Luzia (PB),294514.0,22666.0,6922.0,99299.0,89404.0,76222.0
2513505,Santana de Mangueira (PB),45641.0,1051.0,5412.0,1683.0,7885.0,29610.0
2513604,Santana dos Garrotes (PB),62213.0,1986.0,7720.0,2848.0,12740.0,36919.0
2513653,Joca Claudino (PB),30016.0,912.0,1693.0,1883.0,6358.0,19171.0
2513703,Santa Rita (PB),2564700.0,351137.0,95858.0,639732.0,828804.0,649170.0
2513802,Santa Teresinha (PB),48005.0,1676.0,6242.0,2480.0,10012.0,27595.0
2513851,Santo André (PB),29053.0,1065.0,3244.0,1153.0,6198.0,17392.0
2513901,São Bento (PB),489152.0,52332.0,14190.0,54486.0,191113.0,177031.0
2513927,São Bentinho (PB),49347.0,3210.0,4179.0,3964.0,11294.0,26700.0
2513943,São Domingos do Cariri (PB),26601.0,740.0,2509.0,1304.0,5260.0,16788.0
2513968,São Domingos (PB),32167.0,1081.0,4113.0,1680.0,5502.0,19791.0
2513984,São Francisco (PB),36586.0,1880.0,3305.0,1614.0,8932.0,20855.0
2514008,São João do Cariri (PB),49289.0,1754.0,8124.0,2207.0,11353.0,25852.0
2514107,São João do Tigre (PB),37766.0,928.0,4219.0,1054.0,6678.0,24887.0
2514206,São José da Lagoa Tapada (PB),63289.0,2665.0,6537.0,3921.0,13348.0,36817.0
2514305,São José de Caiana (PB),50960.0,1518.0,4361.0,1844.0,9213.0,34024.0
2514404,São José de Espinharas (PB),51495.0,1241.0,13213.0,1943.0,7843.0,27255.0
2514453,São José dos Ramos (PB),53964.0,1185.0,6046.0,2007.0,9772.0,34955.0
2514503,São José de Piranhas (PB),220073.0,12763.0,14691.0,26055.0,68602.0,97962.0
2514552,São José de Princesa (PB),33725.0,803.0,6565.0,873.0,5055.0,20429.0
2514602,São José do Bonfim (PB),29975.0,1206.0,1907.0,1341.0,6329.0,19192.0
2514651,São José do Brejo do Cruz (PB),26347.0,641.0,3918.0,1056.0,5259.0,15474.0
2514701,São José do Sabugi (PB),96280.0,4119.0,4906.0,52212.0,10701.0,24342.0
2514800,São José dos Cordeiros (PB),34378.0,1345.0,3327.0,3092.0,6619.0,19994.0
2514909,São Mamede (PB),75749.0,3419.0,9813.0,4582.0,18909.0,39027.0
2515005,São Miguel de Taipu (PB),78421.0,2568.0,24828.0,3058.0,10751.0,37216.0
2515104,São Sebastião de Lagoa de Roça (PB),99821.0,3600.0,11223.0,4453.0,20364.0,60181.0
2515203,São Sebastião do Umbuzeiro (PB),35134.0,1222.0,4107.0,1216.0,7749.0,20840.0
2515302,Sapé (PB),631896.0,54430.0,44490.0,33462.0,239336.0,260177.0
2515401,São Vicente do Seridó (PB),79634.0,2242.0,4759.0,2728.0,15776.0,54129.0
2515500,Serra Branca (PB),135273.0,8143.0,6328.0,6651.0,45445.0,68706.0
2515609,Serra da Raiz (PB),34534.0,1071.0,3879.0,1875.0,6688.0,21020.0
2515708,Serra Grande (PB),29524.0,954.0,2404.0,1244.0,6302.0,18619.0
2515807,Serra Redonda (PB),71719.0,2891.0,5537.0,12199.0,13757.0,37335.0
2515906,Serraria (PB),62011.0,1350.0,16110.0,2503.0,9302.0,32747.0
2515930,Sertãozinho (PB),52575.0,1789.0,7692.0,2989.0,10672.0,29432.0
2515971,Sobrado (PB),96755.0,7766.0,15207.0,4564.0,27782.0,41436.0
2516003,Solânea (PB),324606.0,32321.0,10301.0,18595.0,133550.0,129839.0
2516102,Soledade (PB),186494.0,11052.0,24986.0,11267.0,60763.0,78425.0
2516151,Sossêgo (PB),35749.0,1287.0,1829.0,1142.0,8142.0,23348.0
2516201,Sousa (PB),1253768.0,165223.0,29152.0,166540.0,574782.0,318071.0
